0,1,2,3
0.0,2.5,2013-08-12,600864
0.0,2.5,2012-08-17,600864
0.0,0.5,2011-07-13,600864
0.0,0.5,2010-07-30,600864
0.0,0.5,2009-08-03,600864
10.0,1.0,2008-07-21,600864
10.0,0.0,2007-05-22,600864
0.0,1.2,2005-08-16,600864
0.0,0.7,2003-08-20,600864
0.0,1.1,2002-08-13,600864
0.0,1.1,2000-07-12,600864
2.0,1.0,1999-08-18,600864
1.0,1.1,1997-06-16,600864
1.0,1.1,1995-12-27,600864
0.0,2.0,2022-05-27,600865
0.0,1.2,2020-07-06,600865
0.0,2.0,2019-05-09,600865
0.0,0.4,2018-08-09,600865
0.0,1.2,2016-05-20,600865
0.0,1.0,2014-07-15,600865
0.0,0.8,2012-07-10,600865
0.0,0.8,2009-06-10,600865
3.95,0.0,2008-04-29,600865
0.0,1.29,2008-06-19,600865
0.0,1.1,2007-06-05,600865
0.0,1.0,2006-06-06,600865
0.0,0.8,2005-06-13,600865
0.0,0.6,2004-07-02,600865
0.0,1.3,2003-07-10,600865
0.0,0.9,2002-07-24,600865
0.0,1.6,2001-06-12,600865
0.0,1.0,2000-07-18,600865
0.0,2.1,1999-07-20,600865
0.0,1.8,1998-06-29,600865
2.5,0.0,1997-06-09,600865
3.0,0.0,1996-08-15,600865
0.0,3.0,1996-05-13,600865
2.0,1.5,1995-05-22,600865
0.0,1.5,2010-05-18,600866
0.0,0.3,2007-07-20,600866
0.0,0.5,2005-05-24,600866
6.0,1.5,2004-05-21,600866
0.0,1.0,2002-06-24,600866
3.0,1.0,2001-04-25,600866
3.0,2.0,2000-07-21,600866
0.0,1.5,1999-06-18,600866
3.0,0.0,1998-06-10,600866
6.0,0.0,1997-03-31,600866
0.0,1.6,1996-06-24,600866
2.0,1.0,1995-05-08,600866
2.0,2.0,1994-10-17,600866
0.0,3.0,2022-06-08,600867
0.0,2.1,2021-05-31,600867
0.0,2.0,2020-05-25,600867
0.0,2.0,2019-05-23,600867
2.0,2.0,2018-05-25,600867
2.0,2.0,2017-06-06,600867
2.0,2.0,2016-06-02,600867
1.0,2.0,2015-05-18,600867
1.0,2.0,2014-04-22,600867
2.0,2.0,2013-05-24,600867
0.0,2.0,2012-06-14,600867
3.5,0.0,2011-06-08,600867
2.0,0.0,2010-06-11,600867
3.0,0.0,2009-06-17,600867
4.0,0.0,2006-06-06,600867
0.0,2.0,2003-07-08,600867
0.0,1.0,2001-06-25,600867
2.0,0.0,1999-07-02,600867
5.0,0.0,1997-05-08,600867
0.0,4.0,1996-07-19,600867
3.0,0.0,1995-05-02,600867
0.0,0.06,2021-07-06,600868
0.0,0.1,2020-05-06,600868
0.0,0.04,2019-06-28,600868
0.0,0.2,2018-05-25,600868
0.0,0.15,2017-04-20,600868
0.0,0.05,2014-04-22,600868
4.9,0.0,2006-08-22,600868
1.0,0.25,2004-05-20,600868
0.4,1.1,2003-04-21,600868
1.0,1.0,2002-05-20,600868
2.0,0.5,2001-06-01,600868
6.0,0.5,1999-04-30,600868
3.6,0.0,1998-04-07,600868
8.0,0.0,1997-04-04,600868
3.0,0.0,1996-09-12,600868
4.0,1.0,1996-04-22,600868
5.0,1.0,1995-03-27,600868
0.0,0.12,2020-06-30,600869
0.0,0.41,2017-07-31,600869
10.0,0.0,2015-10-16,600869
0.0,1.0,2014-06-17,600869
0.0,2.0,2013-05-30,600869
10.0,10.0,2012-07-02,600869
0.0,1.5,1996-06-26,600869
10.0,0.0,1995-12-04,600869
5.0,0.0,2013-11-21,600871
0.0,0.3,2012-07-13,600871
0.0,0.3,2011-06-29,600871
0.0,0.25,2005-07-19,600871
0.0,0.25,2004-07-20,600871
0.0,0.15,2003-07-22,600871
0.0,0.2,2002-07-23,600871
0.0,0.9,2001-07-23,600871
0.0,1.1,2000-07-13,600871
0.0,0.33,1997-07-02,600871
0.0,0.33,1996-10-22,600871
0.0,0.77,1996-07-04,600871
0.0,0.33,1995-10-23,600871
0.0,0.55,1995-05-27,600871
0.0,6.8,2021-04-30,600872
0.0,2.8,2020-05-14,600872
0.0,2.3,2019-07-24,600872
0.0,1.8,2018-07-13,600872
0.0,1.4,2017-07-13,600872
0.0,1.0,2016-07-08,600872
0.0,1.1,2015-06-24,600872
0.0,0.81,2014-06-18,600872
0.0,0.5,2013-07-05,600872
1.0,0.15,2010-07-02,600872
11.0,0.0,2006-05-16,600872
0.0,0.3,2001-06-07,600872
4.279999999999999,0.0,1999-06-03,600872
3.0,0.5,1997-05-30,600872
5.0,0.0,1996-06-04,600872
6.0,0.0,1995-05-10,600872
0.0,3.0,2021-07-26,600873
0.0,2.6,2020-06-30,600873
0.0,3.3,2019-08-13,600873
0.0,3.3,2018-07-30,600873
0.0,3.0,2017-04-11,600873
0.0,1.0,2016-06-20,600873
0.0,1.0,2015-06-04,600873
0.0,1.0,2014-06-20,600873
0.0,1.0,2013-07-05,600873
0.0,1.0,2012-11-09,600873
16.861,5.0,2011-04-11,600873
0.0,0.1,2007-05-25,600873
0.0,1.4,1997-07-15,600873
0.0,2.1,1996-06-24,600873
3.0,0.0,1995-08-21,600873
0.0,1.46,2022-06-17,600874
0.0,1.2,2021-06-22,600874
0.0,1.07,2020-07-10,600874
0.0,1.06,2019-07-10,600874
0.0,0.95,2017-07-13,600874
0.0,0.7,2016-07-20,600874
0.0,0.7,2015-07-17,600874
0.0,0.8,2014-07-31,600874
0.0,0.6,2013-07-08,600874
0.0,0.4,2012-07-04,600874
0.0,1.1,2011-07-06,600874
0.0,0.8,2010-07-05,600874
0.0,0.4,2009-08-06,600874
0.0,0.4,2008-08-01,600874
0.0,0.4,2007-07-02,600874
0.0,0.4,2006-07-31,600874
0.0,1.0,2005-07-28,600874
0.0,0.8,2004-05-20,600874
0.0,0.85,2003-05-23,600874
0.0,0.8,2002-06-06,600874
0.0,0.2,1998-07-15,600874
0.0,0.6,1996-07-05,600874
0.0,1.8,2021-07-30,600875
0.0,2.05,2020-08-24,600875
0.0,1.1,2019-08-26,600875
0.0,0.6,2016-07-22,600875
0.0,0.9,2015-08-25,600875
0.0,1.8,2014-05-14,600875
0.0,1.1,2013-07-17,600875
0.0,1.6,2012-07-10,600875
0.0,1.3,2011-06-24,600875
10.0,1.6,2010-07-02,600875
0.0,0.2,2009-08-20,600875
0.0,2.4,2008-07-07,600875
0.0,2.0,2007-07-25,600875
0.0,5.0,2006-06-29,600875
0.0,1.2,2005-05-30,600875
0.0,0.7,1999-07-08,600875
0.0,0.85,1998-06-30,600875
0.0,1.0,1997-06-24,600875
0.0,1.2,1996-06-11,600875
0.0,0.37,1996-06-18,600876
9.718,0.0,2006-08-10,600877
0.0,1.2,2000-06-26,600877
0.0,3.0,1997-06-19,600877
10.0,5.5,1996-05-27,600877
0.0,0.6,2020-08-14,600879
10.0,0.0,2017-06-23,600879
0.0,1.0,2016-05-19,600879
0.0,1.0,2013-03-08,600879
0.0,1.0,2010-07-08,600879
5.0,0.0,2009-07-01,600879
0.0,1.0,2007-08-13,600879
0.0,1.0015,2006-08-17,600879
6.8,0.0,2006-02-10,600879
0.0,1.0,2005-06-09,600879
5.0,0.5,2003-06-19,600879
0.0,1.0,2002-06-20,600879
4.5123,0.45123,2001-05-08,600879
5.0,0.0,2000-06-09,600879
1.0,0.0,1997-08-01,600879
2.5,0.0,1996-12-06,600879
2.0,1.0,1996-08-12,600879
0.0,0.3,2021-07-22,600880
0.0,0.2,2020-07-28,600880
0.0,0.1,2018-07-20,600880
0.0,0.2,2017-04-27,600880
0.0,0.3,2016-06-17,600880
0.0,1.0,2015-05-20,600880
6.0,2.0,2014-03-31,600880
0.0,2.3,2013-04-03,600880
0.0,1.5,2012-05-17,600880
6.0,1.5,2010-05-07,600880
0.0,1.5,2009-03-18,600880
8.0,2.0,2008-05-16,600880
0.0,2.0,2007-06-06,600880
0.0,2.5,2006-05-17,600880
4.0,0.75,2004-04-08,600880
0.0,1.0,2003-05-15,600880
0.0,1.0,2002-05-27,600880
0.0,0.7,2001-06-22,600880
8.0,0.0,1999-09-09,600880
0.0,1.8,1998-06-22,600880
0.0,1.78,1997-08-01,600880
3.0,2.0,1996-06-19,600880
0.0,0.2,2021-08-17,600881
0.0,0.5,2018-08-10,600881
0.0,1.0,2014-07-30,600881
0.0,1.0,2013-06-25,600881
0.0,1.0,2012-08-06,600881
0.0,1.0,2011-07-01,600881
0.0,1.0,2010-06-07,600881
5.0,1.0,2009-05-26,600881
6.0,0.0,2006-08-09,600881
5.0,0.0,2005-07-20,600881
0.0,0.5,2003-04-02,600881
0.0,0.5,2002-04-30,600881
0.0,0.75,2001-05-22,600881
4.0,0.0,1999-04-30,600881
8.0,0.0,1998-07-02,600881
2.0,0.0,1997-04-22,600881
4.0,0.0,1996-05-02,600881
9.0,0.0,1995-12-18,600881
0.0,5.0,2014-09-03,600882
0.0,0.25,2014-07-08,600882
0.0,2.0,2013-09-30,600882
1.5,0.0,2006-07-13,600882
0.0,0.3,2002-07-25,600882
0.0,1.5,1999-07-27,600882
0.0,1.0,1998-06-25,600882
1.5,0.0,1997-05-20,600882
0.0,3.0,1996-06-24,600882
0.0,0.3,2021-06-23,600883
0.0,0.1,2020-06-05,600883
0.0,0.2,2019-06-06,600883
0.0,0.4,2018-06-01,600883
0.0,0.2,2017-06-16,600883
0.0,1.0,2016-06-07,600883
0.0,0.2,2015-06-02,600883
0.0,0.2,2014-06-26,600883
0.0,0.2,2013-06-27,600883
0.0,0.5,2012-06-21,600883
0.0,0.6,2011-06-23,600883
0.0,0.5,2010-05-26,600883
0.0,0.5,2007-06-12,600883
6.0,0.0,2006-07-06,600883
0.0,0.2,2003-08-21,600883
8.0,0.3,2002-05-27,600883
0.0,0.4,2001-06-26,600883
5.0,0.0,2000-03-23,600883
0.0,2.0,1996-07-19,600883
0.0,3.3,2022-05-25,600884
0.0,0.9,2021-06-11,600884
4.5,1.2,2020-06-19,600884
0.0,0.8,2019-06-19,600884
0.0,0.6,2018-06-28,600884
0.0,0.8,2017-07-06,600884
10.0,1.75,2016-06-20,600884
0.0,0.8,2015-07-03,600884
0.0,0.6,2014-07-10,600884
0.0,0.6,2013-06-18,600884
0.0,0.6,2012-06-11,600884
0.0,0.8,2011-06-17,600884
0.0,1.0,2010-05-17,600884
0.0,0.6,2009-06-05,600884
0.0,1.2,2008-06-05,600884
0.0,1.0,2007-06-14,600884
0.0,1.0,2006-05-22,600884
0.0,1.0,2005-05-23,600884
0.0,1.0,2004-03-24,600884
0.0,2.0,2003-06-02,600884
5.0,2.0,2002-04-30,600884
0.0,1.0,2001-04-11,600884
5.0,0.0,1999-09-23,600884
4.0,0.0,1998-10-08,600884
0.0,2.0,1998-08-03,600884
0.0,2.5,1997-06-02,600884
4.0,0.0,1996-09-09,600884
2.0,3.0,1996-04-01,600884
0.0,3.4,2021-04-21,600885
0.0,2.9,2020-07-23,600885
0.0,2.9,2019-06-14,600885
4.0,4.0,2018-06-14,600885
0.0,2.5,2017-05-25,600885
0.0,2.0,2016-06-16,600885
0.0,3.0,2015-06-09,600885
4.8,0.0,2006-08-02,600885
4.0,0.0,1999-11-08,600885
3.0,0.0,1998-07-23,600885
0.0,2.8,2021-08-18,600886
0.0,2.453,2020-08-14,600886
0.0,2.25,2019-07-30,600886
0.0,1.667,2018-08-07,600886
0.0,2.02,2017-08-25,600886
0.0,2.7993,2016-07-05,600886
0.0,2.8866,2015-06-26,600886
0.0,1.4613,2014-06-26,600886
6.0,0.8439,2013-05-22,600886
5.0,0.15,2012-06-25,600886
0.0,0.25,2011-07-04,600886
0.0,2.1972,2010-07-05,600886
0.0,3.06,2009-05-19,600886
0.0,1.16,2008-05-12,600886
0.0,1.8,2007-06-04,600886
0.0,1.3,2006-04-21,600886
0.0,5.0,2005-11-04,600886
0.0,1.0,2005-04-19,600886
10.0,0.0,2004-09-30,600886
10.0,0.0,1998-05-27,600886
4.0,0.0,1996-11-25,600886
5.0,3.0,1996-06-04,600886
0.0,9.6,2022-06-01,600887
0.0,8.2,2021-06-11,600887
0.0,8.1,2020-06-10,600887
0.0,7.0,2019-04-08,600887
0.0,7.0,2018-06-15,600887
0.0,6.0,2017-05-09,600887
0.0,4.5,2016-05-06,600887
10.0,8.0,2015-05-28,600887
5.0,8.0,2014-07-16,600887
0.0,2.8,2013-05-31,600887
0.0,2.5,2012-04-12,600887
10.0,0.0,2011-06-13,600887
2.0,0.0,2008-05-22,600887
0.0,1.0,2007-07-03,600887
3.2,2.6,2006-04-11,600887
0.0,2.5,2005-07-07,600887
0.0,3.3,2004-07-15,600887
10.0,2.0,2003-07-10,600887
0.0,3.6,2002-07-29,600887
0.0,3.5,2001-06-11,600887
0.0,2.8,2000-06-28,600887
0.0,2.6,1999-07-16,600887
0.0,2.5,1998-07-31,600887
0.0,1.25,1997-06-09,600887
10.0,0.0,1997-01-15,600887
0.0,1.9,2022-05-12,600888
0.0,1.1,2021-03-09,600888
0.0,0.6,2020-06-12,600888
0.0,0.7,2019-05-17,600888
0.0,0.5,2018-05-09,600888
3.0,0.3,2017-06-29,600888
0.0,0.2,2016-07-01,600888
0.0,0.5,2014-06-16,600888
2.0,1.0,2013-06-13,600888
3.0,0.6,2012-05-25,600888
0.0,1.0,2011-05-10,600888
0.0,0.6,2010-04-22,600888
0.0,0.5,2009-06-11,600888
0.0,0.5,2008-06-13,600888
8.0,0.67,2007-09-10,600888
0.0,0.2,2007-05-31,600888
4.0,0.34,2006-10-19,600888
5.09,0.0,2006-05-23,600888
0.0,0.4371,2006-08-15,600888
0.0,0.2,2005-05-24,600888
0.0,0.8,2003-06-12,600888
0.0,1.0,2002-06-26,600888
0.0,0.4,2001-07-12,600888
3.0,0.0,1997-06-09,600888
0.0,0.2,2021-07-13,600889
0.0,0.1,2019-07-04,600889
0.0,1.2,2017-05-16,600889
0.0,0.35,2016-06-17,600889
0.0,0.3,2015-07-22,600889
0.0,0.3,2014-06-16,600889
0.0,0.5,2011-06-13,600889
2.0,0.4,2010-06-21,600889
2.0,0.2,2008-07-15,600889
1.0,0.0,2007-06-18,600889
0.0,0.4,2005-06-24,600889
2.0,0.3,2004-07-08,600889
0.0,0.3,2003-07-18,600889
0.0,0.3,2002-08-07,600889
0.0,0.5,2001-06-26,600889
3.0,0.0,2000-05-25,600889
2.0,0.0,1997-07-07,600889
0.0,1.8,1996-06-03,600889
30.0,0.0,2017-06-09,600892
2.5,0.0,2009-02-11,600892
0.0,1.3,2021-06-23,600893
0.0,1.44,2020-07-15,600893
0.0,1.42,2019-05-31,600893
0.0,1.29,2018-06-15,600893
0.0,1.38,2017-04-28,600893
0.0,1.6,2016-07-12,600893
0.0,1.45,2015-07-16,600893
0.0,0.83,2014-05-26,600893
0.0,0.81,2013-06-03,600893
0.0,0.66,2012-06-05,600893
10.0,1.1,2011-06-13,600893
0.0,0.8,2010-06-21,600893
0.0,0.78,2009-06-12,600893
1.0,1.0,1999-07-13,600893
1.0,2.0,1997-07-23,600893
1.0,2.0,1996-07-08,600893
0.0,2.3,2022-06-16,600894
0.0,4.0,2021-06-23,600894
0.0,1.5,2020-06-18,600894
0.0,0.5,2019-06-10,600894
0.0,1.4,2018-06-20,600894
0.0,3.8,2017-06-15,600894
0.0,7.5,2016-06-29,600894
0.0,1.0,2015-05-21,600894
0.0,1.5,2005-07-05,600894
5.0,2.7,2004-05-21,600894
0.0,0.4,2002-07-19,600894
0.0,1.0,2001-07-24,600894
0.0,1.0,2000-07-14,600894
0.0,0.7,1999-07-23,600894
0.0,1.5,1998-07-28,600894
0.0,1.2,1997-06-23,600894
5.0,0.0,1996-11-04,600894
0.0,1.6,1996-06-14,600894
0.0,3.6,2021-07-30,600895
0.0,1.2,2020-07-17,600895
0.0,1.1,2019-07-31,600895
0.0,1.0,2018-07-18,600895
0.0,1.5,2017-06-16,600895
0.0,1.2,2016-06-23,600895
0.0,0.9,2015-08-06,600895
0.0,0.8,2014-08-08,600895
0.0,0.8,2013-08-02,600895
0.0,2.0,2012-07-25,600895
0.0,1.0,2011-08-01,600895
0.0,3.0,2010-06-04,600895
0.0,1.1,2009-05-21,600895
0.0,1.8,2008-05-22,600895
0.0,1.1,2007-06-05,600895
0.0,0.8,2006-05-31,600895
0.0,0.65,2005-07-04,600895
0.0,0.6,2004-06-21,600895
3.0,0.0,2003-05-22,600895
10.0,0.0,2002-05-17,600895
5.365,0.77,2001-04-25,600895
0.0,1.0,1999-08-25,600895
3.0,0.0,1997-09-19,600895
5.0,0.0,1996-10-10,600895
0.0,0.09,2014-05-21,600896
0.0,0.2,2011-06-14,600896
0.0,0.2,2010-06-18,600896
0.0,0.4,2009-06-12,600896
3.0,0.4,2008-05-30,600896
0.0,0.8,2007-06-28,600896
8.3217,0.0,2006-04-21,600896
0.0,1.0,2006-06-16,600896
0.0,0.6,2005-06-22,600896
0.0,0.6,2004-06-15,600896
0.0,1.0,2003-06-23,600896
0.0,1.0,2002-06-20,600896
0.0,1.0,2001-06-13,600896
0.0,1.5,2000-06-16,600896
5.0,0.0,1998-04-17,600896
0.0,1.2,1997-06-11,600896
0.0,1.73,2021-07-16,600897
0.0,5.23,2020-07-03,600897
0.0,12.8,2019-06-28,600897
0.0,10.4,2018-07-13,600897
0.0,10.1,2017-07-14,600897
0.0,3.8,2016-06-24,600897
0.0,4.7,2015-06-19,600897
0.0,4.5,2014-06-19,600897
0.0,3.9,2013-06-03,600897
0.0,1.0,2012-05-21,600897
0.0,0.9,2011-05-23,600897
0.0,0.8,2010-05-20,600897
0.0,0.6,2009-06-24,600897
0.0,0.5,2008-07-01,600897
0.0,3.5,2007-05-17,600897
4.12,0.0,2006-06-30,600897
0.0,3.0,2006-05-11,600897
0.0,5.0,2005-05-10,600897
0.0,4.0,2004-04-09,600897
0.0,1.0,2003-08-20,600897
0.0,1.5,2002-07-03,600897
0.0,1.0,2001-06-21,600897
10.0,0.0,1997-05-26,600897
0.0,0.5,2016-05-31,600898
0.0,0.2,2015-06-02,600898
3.0,0.0,2007-07-11,600898
1.0,0.25,2004-06-10,600898
3.0,0.0,1997-07-03,600898
3.0,1.3,1996-06-28,600898
0.0,7.0,2021-07-16,600900
0.0,6.8,2020-07-17,600900
0.0,6.8,2019-07-18,600900
0.0,6.8,2018-06-22,600900
0.0,6.5,2017-07-14,600900
0.0,1.2946,2016-07-19,600900
0.0,3.791,2015-06-30,600900
0.0,2.8042,2014-07-11,600900
0.0,3.3157,2013-07-01,600900
0.0,2.5462,2012-07-02,600900
0.0,2.5579,2011-06-23,600900
5.0,3.7027,2010-07-20,600900
0.0,2.1585,2009-08-07,600900
0.0,2.9682,2008-07-22,600900
0.0,2.3532,2007-06-11,600900
0.0,1.89,2006-06-07,600900
0.421,1.74,2005-08-12,600900
0.0,2.1,2005-05-24,600900
0.0,0.9,2004-06-01,600900
0.0,3.5,2022-05-30,600901
0.0,3.0,2021-05-11,600901
0.0,2.4,2020-06-22,600901
0.0,2.0,2019-06-24,600901
0.0,1.2,2018-06-14,600901
0.0,0.47,2022-05-30,600903
0.0,0.55,2021-04-22,600903
0.0,0.51,2020-05-27,600903
4.0,0.64,2019-05-29,600903
0.0,0.17,2018-06-14,600903
0.0,0.379,2021-11-11,600905
0.0,0.8,2021-08-13,600906
0.0,1.8,2021-07-06,600908
0.0,1.8,2020-06-05,600908
0.0,1.8,2019-05-31,600908
0.0,1.5,2018-06-05,600908
0.0,1.5,2017-06-12,600908
0.0,1.0,2022-06-17,600909
0.0,1.2,2021-05-10,600909
0.0,1.0,2020-07-06,600909
0.0,0.6,2019-06-14,600909
0.0,0.6,2018-07-03,600909
0.0,0.6,2017-07-17,600909
0.0,2.4,2022-06-07,600916
0.0,1.6,2021-06-29,600916
0.0,1.48,2022-06-17,600917
0.0,0.85,2021-06-24,600917
0.0,0.85,2020-06-19,600917
0.0,0.8,2019-06-13,600917
0.0,1.3,2018-06-19,600917
0.0,1.3,2017-06-16,600917
0.0,1.5,2016-06-23,600917
0.0,1.3,2015-06-05,600917
0.0,1.09,2021-07-16,600918
0.0,4.0,2022-05-26,600919
0.0,3.16,2021-06-18,600919
0.0,2.78,2020-06-24,600919
0.0,3.4,2019-07-12,600919
0.0,1.8,2018-07-10,600919
0.0,1.78,2017-06-06,600919
0.0,3.5,2021-06-25,600926
0.0,3.5,2020-07-09,600926
0.0,2.5,2019-07-04,600926
4.0,3.0,2018-07-04,600926
4.0,3.0,2017-06-06,600926
0.0,1.2,2021-01-28,600927
0.0,1.2,2020-02-18,600927
0.0,1.2,2019-02-27,600927
0.0,1.5,2018-02-12,600927
0.0,1.9,2022-06-20,600928
0.0,1.9,2021-06-18,600928
0.0,1.85,2020-05-27,600928
0.0,1.6,2019-06-26,600928
0.0,2.0,2022-06-13,600929
0.0,0.8,2021-05-31,600929
0.0,0.17,2020-06-18,600929
0.0,0.47,2019-07-12,600929
0.0,0.53,2018-07-13,600929
0.0,2.0,2022-06-14,600933
0.0,2.5,2021-06-21,600933
0.0,2.5,2020-05-21,600933
0.0,2.3,2019-05-17,600933
0.0,2.3,2018-06-08,600933
0.0,2.5,2017-06-13,600933
0.0,1.0,2016-07-11,600933
0.0,0.2,2020-07-28,600936
0.0,0.5,2018-07-10,600936
0.0,1.3,2016-12-19,600936
0.0,0.45,2021-07-22,600939
0.0,0.76,2020-07-16,600939
0.0,0.66,2019-07-15,600939
0.0,0.62,2018-07-25,600939
0.0,20.939,2022-06-01,600941
0.0,3.91,2022-04-20,600955
0.0,1.36,2021-06-09,600956
0.0,1.25,2020-11-02,600956
0.0,2.5,2021-07-08,600958
0.0,1.5,2020-06-29,600958
0.0,1.0,2019-07-10,600958
0.0,2.0,2018-07-10,600958
0.0,1.5,2017-08-02,600958
0.0,3.5,2016-06-17,600958
0.0,1.0,2015-11-04,600958
0.0,1.5,2015-06-26,600958
0.0,0.3,2021-07-30,600959
0.0,0.3,2020-07-15,600959
0.0,1.0,2019-05-31,600959
0.0,1.0,2017-06-13,600959
3.0,0.0,2016-07-07,600959
0.0,1.6,2015-11-06,600959
0.0,0.1,2021-07-22,600960
0.0,0.1,2020-07-17,600960
0.0,0.15,2019-07-10,600960
0.0,0.51,2018-07-17,600960
0.0,0.26,2017-07-14,600960
0.0,0.1,2016-07-06,600960
6.0,0.3,2015-04-14,600960
0.0,0.25,2014-07-01,600960
3.0,0.26,2013-07-22,600960
0.0,0.5,2012-06-14,600960
0.0,1.0,2011-06-08,600960
0.0,0.6,2010-07-12,600960
5.0,0.6,2008-07-07,600960
0.0,1.5,2005-06-28,600960
0.0,1.5,2010-06-21,600961
0.0,1.0,2008-06-05,600961
0.0,3.0,2007-05-17,600961
0.0,1.0,2006-04-19,600961
0.0,2.0,2005-05-09,600961
0.0,0.5,2013-05-28,600962
3.0,0.5,2012-07-11,600962
0.0,1.0,2009-07-07,600962
0.0,2.0,2008-06-05,600962
0.0,2.0,2006-06-26,600962
0.0,0.5,2005-06-10,600962
0.0,1.16,2022-06-02,600963
0.0,0.71,2021-05-28,600963
3.0,0.47,2020-05-13,600963
0.0,0.27,2019-05-20,600963
0.0,0.38,2018-06-12,600963
0.0,0.04,2015-06-19,600963
0.0,0.06,2014-06-13,600963
0.0,0.2,2012-05-28,600963
0.0,0.25,2011-06-08,600963
0.0,0.5,2010-05-12,600963
0.0,0.1,2009-06-08,600963
5.0,0.2,2008-06-16,600963
0.0,0.8,2007-07-16,600963
5.0,1.0,2005-07-20,600963
0.0,1.2,2022-06-14,600965
0.0,1.0,2021-05-21,600965
0.0,1.5,2020-06-12,600965
0.0,1.5,2019-05-10,600965
0.0,0.7,2018-05-30,600965
0.0,0.7,2017-05-05,600965
0.0,0.7,2016-06-07,600965
0.0,0.7,2015-06-10,600965
3.0,0.7,2014-07-11,600965
0.0,0.3,2013-05-28,600965
0.0,0.3,2012-09-13,600965
0.0,0.3,2010-08-27,600965
0.0,0.4,2009-09-03,600965
0.0,0.4,2008-09-02,600965
0.0,0.3,2007-05-24,600965
1.0,0.5,2005-06-03,600965
0.0,1.264,2021-06-29,600966
0.0,0.17,2020-07-16,600966
0.0,0.17,2019-07-16,600966
0.0,0.6,2018-10-19,600966
0.0,0.22,2017-05-25,600966
10.0,0.0,2015-05-14,600966
0.0,0.05,2013-06-28,600966
0.0,0.5,2011-06-01,600966
0.0,0.8,2009-05-04,600966
6.0,1.0,2008-04-29,600966
0.0,0.5,2007-04-02,600966
3.0,0.0,2006-05-16,600966
2.0,1.0,2005-07-11,600966
0.0,0.83,2021-07-27,600967
0.0,0.34,2020-09-25,600967
0.0,0.34,2020-07-20,600967
0.0,0.32,2019-07-17,600967
0.0,0.32,2018-07-11,600967
0.0,0.3,2017-06-21,600967
0.0,0.25,2015-06-26,600967
8.0,1.0,2014-05-20,600967
10.0,1.0,2013-06-27,600967
0.0,2.0,2012-08-15,600967
0.0,2.0,2011-06-03,600967
0.0,0.5,2010-06-21,600967
0.0,1.0,2005-07-04,600967
0.0,0.45,2021-07-09,600968
0.0,0.37,2020-07-10,600968
0.0,0.276,2021-06-24,600969
0.0,0.409,2020-06-24,600969
0.0,0.263,2019-07-09,600969
4.0,0.457,2018-05-29,600969
0.0,0.664,2017-06-21,600969
0.0,0.7642,2016-06-02,600969
0.0,1.236,2015-07-09,600969
0.0,1.8072,2014-05-16,600969
0.0,1.6645,2013-06-05,600969
0.0,1.2,2006-06-12,600969
0.0,1.0,2005-06-06,600969
0.0,2.3,2022-06-02,600970
0.0,2.3,2021-06-04,600970
0.0,3.01,2020-06-11,600970
0.0,2.65,2019-06-13,600970
0.0,1.68,2018-05-30,600970
0.0,0.88,2017-06-05,600970
5.0,1.71,2016-05-30,600970
0.0,0.41,2015-05-29,600970
0.0,0.25,2014-05-26,600970
0.0,2.1,2013-05-27,600970
2.0,5.07,2012-06-11,600970
0.0,4.5,2011-09-20,600970
2.0,0.25,2011-05-16,600970
0.0,2.7,2010-09-14,600970
8.0,0.3,2010-05-13,600970
0.0,1.86,2009-10-22,600970
10.0,0.5,2009-06-02,600970
0.0,10.0,2008-11-04,600970
0.0,4.0,2008-06-25,600970
0.0,3.8,2007-06-14,600970
0.0,3.9,2006-06-15,600970
0.0,2.5,2005-06-24,600970
0.0,5.0,2022-05-26,600971
0.0,3.3,2021-05-28,600971
0.0,3.5,2020-06-24,600971
2.0,4.1,2019-05-28,600971
0.0,3.6,2018-05-31,600971
0.0,1.0,2014-07-04,600971
0.0,2.6,2013-06-18,600971
12.8065,0.0,2011-09-30,600971
0.0,8.0,2011-04-22,600971
2.0,3.0,2009-04-21,600971
0.0,6.0,2007-04-20,600971
0.0,10.0,2006-02-14,600971
5.0,1.0,2005-06-13,600971
0.0,0.48,2021-06-07,600973
0.0,0.34,2020-06-22,600973
0.0,0.29,2019-06-14,600973
0.0,0.22,2018-05-31,600973
3.5,0.9,2017-05-16,600973
6.0,0.9,2016-06-22,600973
0.0,1.0,2015-05-18,600973
0.0,0.8,2014-07-15,600973
3.5,1.0,2013-07-04,600973
5.0,0.0,2012-05-10,600973
0.0,1.5,2011-07-06,600973
0.0,1.0,2010-06-11,600973
0.0,0.7,2009-06-10,600973
0.0,0.5,2008-05-28,600973
0.0,0.5,2007-06-15,600973
3.0,0.5,2006-05-22,600973
0.0,2.0,2005-07-12,600973
0.0,0.5,2021-05-26,600975
0.0,0.3,2020-06-19,600975
0.0,1.0,2018-05-23,600975
0.0,1.0,2017-06-14,600975
10.0,0.5,2016-06-20,600975
0.0,0.5,2013-07-15,600975
3.0,0.0,2012-07-06,600975
0.0,1.2,2010-06-07,600975
0.0,1.9,2008-08-21,600975
8.0,0.0,2007-10-11,600975
0.0,1.5,2007-07-06,600975
0.0,2.2,2006-07-14,600975
0.0,0.7,2005-06-06,600975
0.0,8.06,2022-05-23,600976
0.0,3.66,2021-06-18,600976
