变动日期,变动后流通A股(股),code
2019-08-20,5.53亿,600985
2019-06-30,2.63亿,600985
2015-07-13,1.94亿,600985
2015-07-10,1.30亿,600985
2020-06-30,7.86亿,600984
2018-09-28,7.00亿,600984
2018-06-22,5.39亿,600984
2016-11-18,5.21亿,600984
2016-09-14,4.33亿,600984
2016-06-21,2.42亿,600984
2015-11-17,1.42亿,600984
2020-04-03,7.47亿,600982
2015-07-02,6.76亿,600982
2018-12-03,7.31亿,600981
2015-12-02,2.42亿,600981
2019-01-17,1.52亿,600980
2016-11-04,1.43亿,600980
2015-11-04,1.30亿,600980
2020-06-17,12.32亿,600979
2020-06-16,9.48亿,600979
2016-04-27,7.18亿,600979
2019-08-09,18.67亿,600977
2019-08-06,5.65亿,600977
2016-08-09,4.67亿,600977
2016-11-08,1.53亿,600976
2018-05-07,6.53亿,600975
2016-06-21,4.69亿,600975
2016-06-20,2.34亿,600975
2020-02-20,12.22亿,600973
2017-05-17,8.95亿,600973
2017-05-16,6.63亿,600973
2016-06-22,4.14亿,600973
2019-05-29,12.00亿,600971
2019-05-28,10.00亿,600971
2018-11-20,17.37亿,600970
2018-11-14,16.83亿,600970
2016-12-16,16.40亿,600970
2016-05-30,10.93亿,600970
2018-05-30,3.70亿,600969
2018-05-29,2.64亿,600969
2019-06-26,18.65亿,600968
2020-02-10,16.90亿,600967
2018-02-09,9.60亿,600967
2017-02-08,8.23亿,600967
2015-05-15,13.37亿,600966
2015-05-14,6.68亿,600966
2018-07-23,8.19亿,600965
2016-12-12,5.28亿,600965
2015-07-21,3.80亿,600965
2020-05-19,18.05亿,600963
2020-05-14,13.44亿,600963
2020-05-13,10.43亿,600963
2020-06-15,9.51亿,600960
2019-12-30,7.14亿,600960
2017-12-29,6.80亿,600960
2017-04-24,5.25亿,600960
2016-12-31,5.13亿,600960
2015-04-15,3.39亿,600960
2015-04-14,2.12亿,600960
2020-06-29,45.27亿,600959
2019-12-12,44.57亿,600959
2019-06-25,38.85亿,600959
2016-07-08,13.96亿,600959
2016-07-07,10.74亿,600959
2016-04-23,5.97亿,600959
2018-12-28,56.77亿,600958
2018-05-21,51.88亿,600958
2018-03-23,51.68亿,600958
2018-02-14,31.38亿,600958
2018-02-08,31.26亿,600958
2016-07-08,31.28亿,600958
2016-06-30,31.59亿,600958
2016-03-18,10.00亿,600958
2020-06-29,1.35亿,600956
2020-07-07,18.15亿,600939
2020-02-26,18.14亿,600939
2018-02-22,4.10亿,600939
2017-02-21,1.81亿,600939
2019-08-23,16.71亿,600936
2017-08-15,11.96亿,600936
2016-08-15,3.00亿,600936
2020-09-28,2.73亿,600933
2020-09-18,2.72亿,600933
2020-06-12,2.71亿,600933
2020-06-10,2.69亿,600933
2020-01-06,2.67亿,600933
2019-06-12,2.65亿,600933
2018-12-07,2.38亿,600933
2018-09-18,1.38亿,600933
2019-03-26,3.37亿,600929
2018-03-26,1.50亿,600929
2020-03-02,11.56亿,600928
2019-06-30,4.44亿,600928
2020-06-12,50.22亿,600926
2020-05-21,48.34亿,600926
2020-04-23,46.86亿,600926
2019-11-27,43.92亿,600926
2019-10-28,42.25亿,600926
2019-01-22,20.82亿,600926
2018-07-05,20.81亿,600926
2018-07-04,14.87亿,600926
2018-05-18,14.74亿,600926
2018-03-16,14.66亿,600926
2017-06-07,3.66亿,600926
2017-06-06,2.62亿,600926
2020-08-03,114.30亿,600919
2020-07-27,114.06亿,600919
2019-07-30,60.08亿,600919
2018-05-03,59.58亿,600919
2018-04-26,59.24亿,600919
2017-12-04,59.11亿,600919
2017-09-04,57.95亿,600919
2017-07-28,11.54亿,600919
2020-06-30,6.97亿,600918
2017-10-09,15.56亿,600917
2017-09-23,1.56亿,600917
2019-12-06,36.21亿,600909
2017-12-06,27.02亿,600909
2016-12-06,8.00亿,600909
2020-09-23,17.24亿,600908
2020-09-17,16.97亿,600908
2019-09-16,8.18亿,600908
2019-07-16,8.16亿,600908
2018-12-17,8.04亿,600908
2017-09-25,7.92亿,600908
2017-09-20,1.85亿,600908
2019-05-30,6.32亿,600903
2019-05-29,4.51亿,600903
2017-12-31,1.22亿,600903
2020-03-30,17.91亿,600901
2019-03-01,18.20亿,600901
2018-03-01,6.40亿,600901
2020-09-28,226.91亿,600900
2019-04-23,220.00亿,600900
2019-04-15,152.46亿,600900
2019-04-04,115.06亿,600900
2016-06-30,97.46亿,600900
2019-03-15,8.69亿,600896
2017-01-19,5.77亿,600896
2016-03-15,5.81亿,600896
2015-06-26,8.60亿,600894
2015-05-27,8.48亿,600894
2020-09-28,21.08亿,600893
2020-09-25,19.48亿,600893
2016-03-16,13.68亿,600893
2015-07-01,13.65亿,600893
2019-08-01,5.40亿,600892
2017-06-12,2.52亿,600892
2017-06-09,6289.94万,600892
2016-03-23,6282.31万,600892
2019-04-10,3.38亿,600889
2018-06-30,3.07亿,600889
2020-07-06,9.28亿,600888
2020-07-01,8.40亿,600888
2019-07-05,8.34亿,600888
2017-06-29,6.41亿,600888
2020-08-05,59.00亿,600887
2020-03-25,58.82亿,600887
2020-01-16,59.13亿,600887
2019-12-31,59.07亿,600887
2019-06-30,60.59亿,600887
2019-05-07,60.58亿,600887
2019-01-22,60.40亿,600887
2018-12-31,60.33亿,600887
2015-11-05,59.52亿,600887
2015-05-29,60.16亿,600887
2015-05-28,30.08亿,600887
2018-06-15,7.45亿,600885
2018-06-14,5.32亿,600885
2015-01-05,2.93亿,600885
2020-06-22,16.28亿,600884
2020-06-19,11.23亿,600884
2016-06-21,8.22亿,600884
2016-06-20,4.11亿,600884
2020-09-10,4.09亿,600882
2020-02-03,4.07亿,600882
2019-08-14,4.06亿,600882
2019-04-30,4.04亿,600882
2018-10-09,4.03亿,600882
2018-01-31,3.99亿,600882
2020-06-22,32.49亿,600881
2018-06-22,32.23亿,600881
2018-05-02,26.00亿,600881
2017-12-31,18.95亿,600881
2019-01-15,10.93亿,600880
2020-04-21,27.19亿,600879
2019-10-21,24.18亿,600879
2018-02-22,24.13亿,600879
2017-10-23,21.39亿,600879
2017-06-30,15.96亿,600879
2017-06-23,7.98亿,600879
2019-07-03,6.87亿,600877
2019-12-11,2.79亿,600876
2019-04-19,2.80亿,600876
2018-06-30,2.62亿,600876
2016-02-02,2.50亿,600876
2020-06-30,19.97亿,600875
2015-02-10,18.78亿,600875
2020-07-17,30.87亿,600873
2020-06-10,30.81亿,600873
2018-07-18,30.74亿,600873
2018-06-30,120.43亿,600871
2016-08-22,28.18亿,600871
2016-03-03,17.83亿,600871
2015-03-03,4.50亿,600871
2015-11-30,5.23亿,600870
2019-01-14,22.19亿,600869
2017-07-07,21.78亿,600869
2017-01-12,20.42亿,600869
2016-07-07,19.80亿,600869
2015-10-16,9.90亿,600869
2019-08-05,20.34亿,600867
2018-12-11,19.54亿,600867
2018-05-28,19.73亿,600867
2018-05-25,16.44亿,600867
2017-08-22,16.39亿,600867
2017-06-07,16.36亿,600867
2017-06-06,13.63亿,600867
2016-09-23,13.60亿,600867
2016-08-03,13.58亿,600867
2016-06-02,11.32亿,600867
2015-09-15,11.29亿,600867
2015-05-19,11.27亿,600867
2015-05-18,10.25亿,600867
2020-04-27,7.22亿,600866
2020-03-20,6.84亿,600866
2020-02-17,6.68亿,600866
2019-04-25,6.45亿,600866
2019-08-06,20.81亿,600864
2019-07-29,21.09亿,600864
2017-10-09,15.78亿,600864
2017-07-28,10.48亿,600864
2016-09-30,5.46亿,600864
2020-07-21,58.09亿,600863
2019-12-31,58.08亿,600863
2018-12-17,13.93亿,600862
2018-03-28,7.91亿,600862
2016-12-28,7.90亿,600862
2015-12-31,6.38亿,600862
2020-07-09,3.22亿,600860
2019-09-16,5.69亿,600859
2019-01-11,3.94亿,600859
2018-06-30,3.05亿,600859
2016-09-12,6.02亿,600859
2016-06-08,4.63亿,600859
2018-08-07,13.43亿,600856
2018-03-27,11.34亿,600856
2017-08-07,7.71亿,600856
2016-08-22,3.86亿,600856
2016-03-28,3.54亿,600856
2015-04-29,2.35亿,600856
2020-09-18,3.41亿,600855
2018-07-05,3.30亿,600855
2019-07-30,6.98亿,600853
2019-07-29,5.37亿,600853
2019-12-31,4.27亿,600850
2019-09-30,4.26亿,600850
2018-12-28,4.24亿,600850
2018-09-28,4.23亿,600850
2017-12-31,4.21亿,600850
2016-12-30,4.20亿,600850
2016-06-30,4.18亿,600850
2016-06-29,3.22亿,600850
2020-07-16,10.47亿,600848
2020-02-10,10.13亿,600848
2020-01-06,9.06亿,600848
2019-12-02,7.88亿,600848
2018-09-25,6.69亿,600848
2017-06-30,4.00亿,600848
2015-12-31,2.92亿,600848
2016-10-10,1.53亿,600847
2016-09-26,1.34亿,600847
2020-05-26,8.36亿,600845
2019-12-12,8.33亿,600845
2019-06-28,6.41亿,600845
2018-07-06,6.10亿,600845
2018-07-03,6.05亿,600845
2018-06-30,5.98亿,600845
2018-06-19,5.82亿,600845
2018-01-26,5.24亿,600845
2016-10-21,4.98亿,600845
2016-05-10,4.74亿,600845
2016-05-09,2.37亿,600845
2017-09-01,8.23亿,600844
2016-09-01,5.85亿,600844
2015-03-30,3.05亿,600843
2015-03-23,5.22亿,600841
2019-06-06,46.14亿,600839
2017-10-27,46.11亿,600839
2020-08-05,80.92亿,600837
2018-06-11,6.63亿,600836
2016-06-13,6.53亿,600836
2016-05-20,6.27亿,600836
2016-05-19,3.14亿,600836
2020-06-30,7.10亿,600831
2019-12-31,7.09亿,600831
2019-06-30,6.67亿,600831
2019-03-29,6.52亿,600831
2019-03-05,6.25亿,600831
2016-08-31,5.63亿,600831
2020-08-14,17.31亿,600828
2019-06-30,6.55亿,600828
2018-05-16,6.49亿,600828
2017-07-19,6.41亿,600828
2016-02-26,5.70亿,600828
2019-06-14,16.04亿,600827
2016-06-14,15.43亿,600827
2015-06-01,10.54亿,600824
2015-05-29,8.78亿,600824
2017-05-25,37.51亿,600823
2017-05-24,26.79亿,600823
2016-06-17,24.67亿,600823
2016-06-16,17.62亿,600823
2015-06-25,17.60亿,600823
2015-06-05,17.59亿,600823
2015-06-04,11.72亿,600823
2020-08-27,4.16亿,600821
2015-06-26,31.44亿,600820
2017-01-10,7.47亿,600819
2015-01-12,6.72亿,600819
2016-09-27,1.56亿,600817
2019-12-27,52.64亿,600816
2018-07-02,46.73亿,600816
2018-05-07,29.97亿,600816
2018-05-04,24.98亿,600816
2017-03-06,11.35亿,600816
2015-09-23,4.54亿,600816
2019-12-24,17.74亿,600815
2019-12-23,9.59亿,600815
2017-09-26,7.15亿,600814
2017-04-10,16.31亿,600812
2015-10-19,13.79亿,600812
2019-05-27,37.15亿,600811
2017-07-25,32.73亿,600811
2017-07-24,25.18亿,600811
2016-05-25,16.67亿,600811
2020-09-22,5.75亿,600810
2019-07-18,4.42亿,600810
2019-05-08,8.66亿,600809
2017-06-30,7.87亿,600807
2017-05-04,6.53亿,600807
2016-09-12,6.44亿,600807
2016-06-30,4.92亿,600807
2015-05-08,4.16亿,600807
2015-05-07,3.20亿,600807
2017-09-20,8.50亿,600805
2016-01-21,8.49亿,600805
2019-08-09,14.32亿,600804
2017-08-21,14.08亿,600804
2016-11-25,13.90亿,600804
2016-06-20,13.89亿,600804
2016-06-06,13.75亿,600804
2015-09-02,13.61亿,600804
2015-08-28,13.52亿,600804
2015-06-11,13.44亿,600804
2015-06-09,13.43亿,600804
2020-09-18,12.29亿,600803
2018-02-12,9.86亿,600803
2015-06-30,5.40亿,600803
2015-03-17,4.17亿,600803
2020-07-10,4.58亿,600802
2020-07-09,3.82亿,600802
2019-06-10,13.62亿,600801
2019-06-03,9.73亿,600801
2020-06-30,6.11亿,600800
2018-12-12,10.31亿,600798
2015-04-17,9.62亿,600798
2015-03-31,8.95亿,600798
2020-09-14,10.28亿,600797
2020-07-22,10.24亿,600797
2019-08-16,10.15亿,600797
2018-09-12,9.41亿,600797
2018-08-03,8.40亿,600797
2017-09-12,8.31亿,600797
2015-12-28,8.22亿,600797
2016-01-08,196.50亿,600795
2015-02-26,178.16亿,600795
2019-08-19,12.12亿,600794
2017-09-25,11.92亿,600794
2016-08-19,11.03亿,600794
2015-09-25,10.72亿,600794
2015-03-19,10.13亿,600794
2015-03-18,4.61亿,600794
2020-06-16,1.77亿,600793
2020-06-15,1.26亿,600793
2019-05-09,1.05亿,600793
2016-11-15,9.90亿,600792
2018-06-08,14.66亿,600790
2018-06-07,10.47亿,600790
2015-05-22,8.04亿,600790
2015-05-21,6.19亿,600790
2019-06-20,8.52亿,600789
2019-06-19,6.55亿,600789
2018-06-30,5.82亿,600789
2018-12-10,22.00亿,600787
2016-01-08,18.60亿,600787
2015-12-09,16.80亿,600787
2017-02-27,2.26亿,600785
2017-02-27,5.68亿,600784
2018-11-12,31.89亿,600782
2017-11-10,27.87亿,600782
2016-10-13,13.93亿,600782
2019-01-11,3.74亿,600781
2017-12-27,1.78亿,600781
2019-12-31,4.88亿,600779
2016-01-18,4.89亿,600779
2019-10-25,3.11亿,600778
2015-06-30,3.10亿,600778
2020-09-23,62.32亿,600777
2019-05-13,40.51亿,600777
2018-11-19,32.68亿,600777
2017-12-31,23.77亿,600777
2016-12-13,6.25亿,600777
2016-06-28,6.72亿,600775
2018-06-06,2.27亿,600774
2018-06-05,1.74亿,600774
2019-03-01,7.46亿,600773
2018-03-01,7.29亿,600773
2015-11-17,6.93亿,600773
2015-11-11,5.40亿,600773
2019-12-23,4.92亿,600771
2019-06-12,4.23亿,600771
2019-05-30,3.02亿,600771
2019-03-26,2.68亿,600771
2018-09-10,3.02亿,600771
2017-12-21,2.68亿,600771
2016-12-20,2.44亿,600771
2015-07-28,1.90亿,600771
2017-05-19,13.00亿,600770
2020-06-30,7.78亿,600765
2020-02-13,3.29亿,600764
2017-10-17,3.30亿,600764
2015-12-07,3.21亿,600763
2015-12-04,1.60亿,600763
2017-07-24,7.40亿,600761
2017-07-21,6.17亿,600761
2018-12-12,3.99亿,600760
2018-11-22,3.45亿,600760
2017-12-19,22.58亿,600759
2017-12-13,15.81亿,600759
2015-07-06,12.16亿,600759
2020-01-10,13.21亿,600758
2019-01-24,7.86亿,600758
2019-01-10,6.76亿,600758
2017-02-03,5.63亿,600758
2017-01-24,5.17亿,600758
2016-11-17,2.69亿,600758
2016-11-12,1.15亿,600758
2015-12-04,12.13亿,600757
2015-01-27,12.08亿,600757
2015-01-22,5.32亿,600757
2017-02-20,3.24亿,600756
2016-02-18,2.79亿,600756
2020-09-25,18.50亿,600755
2019-06-30,18.16亿,600755
2017-09-30,17.76亿,600755
2017-06-29,16.65亿,600755
2016-09-30,16.64亿,600755
2019-08-05,8.02亿,600754
2017-12-06,6.49亿,600754
2016-12-31,4.47亿,600754
2020-06-02,1.79亿,600753
2020-06-01,1.28亿,600753
2018-01-02,25.73亿,600751
2016-10-13,19.71亿,600751
2015-12-30,17.93亿,600751
2015-06-24,3.88亿,600751
2020-06-15,6.30亿,600750
2020-06-12,5.25亿,600750
2019-06-12,4.20亿,600750
2018-06-20,3.00亿,600750
2019-03-06,2.27亿,600749
2018-03-05,1.89亿,600749
2019-01-22,18.45亿,600748
2016-12-31,14.08亿,600748
2016-10-20,10.83亿,600748
2020-04-23,3.05亿,600746
2020-07-27,6.37亿,600745
2015-12-28,4.83亿,600745
2016-09-28,8.28亿,600744
2015-09-28,4.74亿,600744
2016-07-29,23.46亿,600743
2016-07-21,18.18亿,600743
2020-09-23,6.69亿,600742
2020-06-29,6.60亿,600742
2020-06-24,5.08亿,600742
2018-06-08,4.23亿,600742
2016-06-21,2.12亿,600742
2019-01-14,31.53亿,600741
2017-01-16,28.67亿,600741
2016-01-14,25.83亿,600741
2020-06-24,9.63亿,600740
2020-06-23,7.41亿,600740
2019-06-30,6.57亿,600740
2018-04-23,15.30亿,600739
2015-03-20,13.65亿,600739
2020-05-18,7.40亿,600738
2019-11-11,4.12亿,600738
2018-06-20,4.21亿,600738
2017-06-30,3.68亿,600738
2020-04-14,21.11亿,600737
2019-12-31,20.52亿,600737
2018-10-15,11.51亿,600736
2018-05-28,11.94亿,600736
2016-05-27,11.39亿,600736
2016-05-21,10.58亿,600736
2015-11-23,3.76亿,600735
2015-11-19,3.13亿,600735
2015-05-07,2.09亿,600735
2020-09-28,5.35亿,600734
2019-09-30,5.19亿,600734
2019-07-18,5.06亿,600734
2019-06-04,3.55亿,600734
2017-12-29,3.52亿,600734
2017-02-08,3.51亿,600734
2020-02-03,18.25亿,600733
2020-01-18,16.86亿,600733
2019-08-21,4.34亿,600733
2019-06-30,3.97亿,600733
2018-09-19,1.13亿,600733
2020-08-14,4.46亿,600732
2018-06-30,3.27亿,600731
2015-03-19,2.56亿,600731
2015-11-20,5.87亿,600730
2015-11-19,2.93亿,600730
2016-12-12,4.06亿,600729
2016-08-24,3.73亿,600729
2016-08-18,3.72亿,600729
2020-07-02,17.19亿,600728
2020-03-31,16.82亿,600728
2019-12-31,16.37亿,600728
2019-08-28,16.30亿,600728
2019-08-01,16.24亿,600728
2019-01-18,16.04亿,600728
2018-12-31,13.84亿,600728
2018-08-15,13.79亿,600728
2017-12-01,13.53亿,600728
2017-08-16,13.29亿,600728
2016-12-01,13.09亿,600728
2016-11-22,10.42亿,600728
2016-04-25,4.01亿,600728
2016-01-18,3.97亿,600728
2020-09-23,3.51亿,600727
2015-01-06,15.35亿,600726
2016-12-29,12.32亿,600725
2016-12-28,6.16亿,600725
2015-03-06,6.58亿,600723
2015-09-16,6.80亿,600722
2020-07-20,3.57亿,600721
2019-10-15,3.06亿,600721
2018-10-19,3.05亿,600721
2017-10-25,3.03亿,600721
2017-01-06,2.49亿,600721
2015-02-10,2.48亿,600721
2015-02-02,1.20亿,600721
2015-12-01,4.05亿,600719
2015-11-30,2.02亿,600719
2018-11-21,12.42亿,600718
2018-11-15,12.37亿,600718
2017-11-20,12.32亿,600718
2016-10-24,12.28亿,600718
2020-06-22,24.12亿,600717
2020-06-19,20.10亿,600717
2019-06-25,16.75亿,600717
2019-08-15,9.36亿,600716
2017-01-19,9.10亿,600716
2016-01-18,7.41亿,600716
2020-08-21,18.55亿,600715
2020-06-29,14.90亿,600715
2018-08-21,12.84亿,600715
2017-06-26,4.49亿,600715
2016-05-03,2.24亿,600715
2018-03-27,2.88亿,600714
2017-03-27,2.85亿,600714
2016-04-25,2.82亿,600714
2016-03-28,2.80亿,600714
2015-04-24,2.73亿,600714
2018-02-02,8.97亿,600713
2019-12-26,5.38亿,600712
2020-09-18,19.07亿,600711
2020-07-02,18.84亿,600711
2020-05-20,17.14亿,600711
2019-12-31,15.20亿,600711
2019-06-30,14.97亿,600711
2016-01-12,14.57亿,600711
2015-06-16,11.89亿,600711
2015-01-14,8.66亿,600711
2020-05-14,13.07亿,600710
2019-11-15,10.03亿,600710
2016-11-14,6.40亿,600710
2018-12-31,22.25亿,600708
2018-06-07,12.86亿,600708
2018-06-06,9.89亿,600708
2017-07-03,9.76亿,600708
2017-06-30,7.51亿,600708
2016-09-09,5.13亿,600708
2015-12-31,5.08亿,600708
2020-10-13,24.75亿,600707
2018-10-15,12.88亿,600707
2018-10-09,7.36亿,600707
2015-09-30,7.35亿,600707
2019-07-09,2.13亿,600706
2019-07-08,1.78亿,600706
2020-09-01,88.87亿,600705
2020-03-18,89.43亿,600705
2018-12-17,89.76亿,600705
2018-12-03,86.17亿,600705
2016-12-05,76.19亿,600705
2016-06-24,74.65亿,600705
2016-06-23,37.33亿,600705
2015-03-19,21.77亿,600705
2019-11-11,43.07亿,600704
2018-10-29,37.19亿,600704
2017-06-30,13.38亿,600704
2017-06-08,8.92亿,600704
2016-06-20,6.86亿,600704
2015-08-06,9.55亿,600704
2020-06-30,40.78亿,600703
2016-12-15,40.42亿,600703
2016-07-18,37.93亿,600703
2016-07-15,23.70亿,600703
2020-08-25,3.32亿,600702
2020-03-26,3.30亿,600702
2019-12-20,12.37亿,600699
2019-07-30,13.00亿,600699
2019-07-29,9.49亿,600699
2017-01-04,6.89亿,600699
2015-12-18,6.36亿,600699
2015-09-08,4.49亿,600699
2019-12-03,7.38亿,600698
2019-11-28,7.37亿,600698
2017-09-07,4.31亿,600698
2016-06-28,4.30亿,600698
2019-08-05,3.34亿,600696
2016-02-16,3.66亿,600695
2018-12-31,8.97亿,600693
2016-12-16,6.85亿,600693
2016-05-26,3.42亿,600693
2018-12-28,17.56亿,600691
2015-07-10,11.91亿,600691
2015-07-09,9.03亿,600691
2019-12-16,63.09亿,600690
2019-11-29,61.44亿,600690
2019-10-31,60.97亿,600690
2016-07-12,54.91亿,600690
2015-08-05,55.09亿,600690
2015-07-23,54.79亿,600690
2015-07-17,54.74亿,600690
2015-07-16,27.37亿,600690
2018-02-28,73.29亿,600688
2017-10-11,73.19亿,600688
2016-08-22,73.05亿,600688
2015-08-20,29.25亿,600688
2019-01-09,14.89亿,600687
2016-02-05,10.79亿,600687
2016-01-04,5.42亿,600687
2015-09-25,2.46亿,600687
2020-02-14,6.07亿,600686
2015-05-07,4.43亿,600686
2018-04-09,8.21亿,600685
2016-04-11,5.49亿,600685
2015-06-30,4.38亿,600685
2017-07-28,8.53亿,600684
2017-07-27,7.11亿,600684
2020-07-10,11.65亿,600682
2020-06-30,11.12亿,600682
2020-02-11,10.02亿,600682
2018-08-14,9.73亿,600682
2018-07-06,8.71亿,600682
2018-02-08,8.61亿,600682
2017-06-13,7.26亿,600682
2016-07-15,7.16亿,600682
2015-06-12,3.58亿,600682
2020-10-14,14.40亿,600681
2019-11-21,14.02亿,600681
2019-04-26,13.74亿,600681
2019-04-25,9.82亿,600681
2018-11-21,3.48亿,600681
2017-11-20,3.27亿,600681
2016-12-31,2.49亿,600681
2016-03-30,2.48亿,600681
2018-12-10,2.31亿,600679
2017-12-11,1.91亿,600679
2016-12-09,1.87亿,600679
2015-12-08,1.82亿,600679
2019-11-11,10.28亿,600676
2017-11-10,9.62亿,600676
